Date,Adj Close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility_20
2021-03-08,14956.2001953125,14956.2001953125,15111.150390625,14919.900390625,15002.4501953125,0,15019.1724609375,14912.865239534098,52.335781815770815,91.2673626337455,116.75104623753857,-25.483683603793068,15019.1724609375,15440.14521598704,14598.199705887959,0.0012117060677612201,0.01373034303818229
2021-03-09,15098.400390625,15098.400390625,15126.849609375,14925.4501953125,15049.900390625,675300,15018.627490234376,14930.535253923708,55.350945085776495,95.76232618971335,112.55330222797353,-16.790976038260183,15018.627490234376,15439.16012615216,14598.094854316592,0.00950777560179139,0.013909389882497243
2021-03-10,15174.7998046875,15174.7998046875,15218.4501953125,15100.849609375,15202.150390625,404600,15022.04248046875,14953.79854447264,56.92744346336062,104.287252875989,110.90009235757664,-6.612839481587642,15022.04248046875,15446.465255546364,14597.619705391136,0.005060099883821945,0.013953971218907684
2021-03-12,15030.9501953125,15030.9501953125,15336.2998046875,14953.599609375,15321.150390625,493200,15014.925,14961.146320743102,53.124013051849005,98.30268525411338,108.380610936884,-10.077925682770612,15014.925,15433.699607327706,14596.150392672293,-0.009479506235763657,0.014084447541738746
2021-03-15,14929.5,14929.5,15048.400390625,14745.849609375,15048.400390625,467500,15003.235009765625,14958.132385434235,50.55848521334103,84.40076985302403,103.584642720112,-19.18387286708797,15003.235009765625,15417.821572316254,14588.648447214997,-0.006749419963093084,0.014156538378994495
2021-03-16,14910.4501953125,14910.4501953125,15051.599609375,14890.650390625,14996.099609375,100,14983.022509765626,14953.591224470261,50.06951593583293,71.02748111808978,97.07321039970756,-26.04572928161778,14983.022509765626,15373.621446297224,14592.423573234028,-0.001275984104457617,0.013932178391469955
2021-03-17,14721.2998046875,14721.2998046875,14956.5498046875,14696.0498046875,14946.5498046875,100,14953.414990234374,14931.468232109999,45.37681451428125,44.65148321473134,86.58886496271232,-41.93738174798098,14953.414990234374,15328.813940904129,14578.01603956462,-0.012685759862868795,0.014160044374178896
2021-03-18,14557.849609375,14557.849609375,14875.2001953125,14478.599609375,14855.5,542200,14920.862451171875,14895.885506135237,41.73658068937852,10.438916761648215,71.3588753224995,-60.919958560851285,14920.862451171875,15314.468265547912,14527.256636795839,-0.011102973071742905,0.014270607506441168
2021-03-19,14744.0,14744.0,14788.25,14350.099609375,14471.150390625,919200,14902.11494140625,14881.420219836644,46.95569961598458,-1.6351587487351935,56.760068508252566,-58.39522725698776,14902.11494140625,15291.894334232671,14512.335548579827,0.012786942826028547,0.014615211886151641
2021-03-22,14736.400390625,14736.400390625,14763.900390625,14597.849609375,14736.2998046875,459000,14889.8474609375,14867.608807530773,46.771497548062996,-11.682506876542902,43.071553431293474,-54.754060307836376,14889.8474609375,15284.24564136004,14495.449280514962,-0.000515437423697751,0.01449586056951471
2021-03-23,14814.75,14814.75,14878.599609375,14707.0,14768.5498046875,474200,14896.799951171875,14862.574635384985,48.99309518826272,-13.17111555215888,31.823019634603003,-44.99413518676188,14896.799951171875,15280.613306452397,14512.986595891354,0.00531673999743143,0.013779477499352448
2021-03-24,14549.400390625,14549.400390625,14752.349609375,14535.0,14712.4501953125,456400,14888.87998046875,14832.748516836415,42.52040460783594,-35.35479642419887,18.387456422842632,-53.7422528470415,14888.87998046875,15293.916852626517,14483.843108310983,-0.017911176994211853,0.01437476570593081
2021-03-25,14324.900390625,14324.900390625,14575.599609375,14264.400390625,14570.900390625,606800,14856.025,14784.382028625803,37.95197510260912,-70.2411014216741,0.6617448539392855,-70.90284627561338,14856.025,15326.787569439739,14385.26243056026,-0.015430189146808937,0.014008201088274344
2021-03-26,14507.2998046875,14507.2998046875,14572.900390625,14414.25,14506.2998046875,481000,14826.522509765626,14757.993245393583,43.28371654504078,-82.22282756090317,-15.915169629029206,-66.30765793187396,14826.522509765626,15306.949557314509,14346.095462216743,0.012733031929623273,0.014237748164716907
2021-03-30,14845.099609375,14845.099609375,14876.2998046875,14617.599609375,14628.5,594500,14842.319970703125,14766.28908958229,51.581679283895404,-63.726214588807125,-25.47737862098479,-38.24883596782233,14842.319970703125,15302.966142081756,14381.673799324495,0.02328481586755049,0.012612751146725545
2021-03-31,14690.7001953125,14690.7001953125,14813.75,14670.25,14811.849609375,463900,14838.777490234375,14759.090147270881,48.11647787280416,-60.82510395652389,-32.54692368809261,-28.278180268431278,14838.777490234375,15302.930100750105,14374.624879718645,-0.010400699094332388,0.012356177702591144
2021-04-01,14867.349609375,14867.349609375,14883.2001953125,14692.4501953125,14798.400390625,445000,14836.189990234376,14769.400572233179,52.08269618945813,-43.76729930280635,-34.79099881103536,-8.976300491770992,14836.189990234376,15299.097983098354,14373.281997370397,0.012024574166918489,0.012422112235834582
2021-04-05,14637.7998046875,14637.7998046875,14849.849609375,14459.5,14837.7001953125,509700,14805.8,14756.867165800257,47.04941908880359,-48.215815126928646,-37.47596207421402,-10.73985305271463,14805.8,15235.844288099335,14375.755711900663,-0.015439860548026041,0.011729739584010893
2021-04-06,14683.5,14683.5,14779.099609375,14573.900390625,14737.0,475300,14785.9375,14749.879816676423,48.12426802699627,-47.50605194281343,-39.4819800479339,-8.024071894879526,14785.9375,15199.739350650603,14372.135649349397,0.003122067245233451,0.011589660201922815
2021-04-07,14819.0498046875,14819.0498046875,14879.7998046875,14649.849609375,14716.4501953125,0,14779.985009765625,14756.467434582239,51.28306821040336,-35.59550033411506,-38.70468410517014,3.109183771055079,14779.985009765625,15188.24824161532,14371.721777915931,0.009231436965811968,0.011647996400335882
2021-04-08,14873.7998046875,14873.7998046875,14984.150390625,14821.099609375,14875.650390625,514800,14775.864990234375,14767.641946020834,52.54012364516363,-21.490703485886115,-35.261887981313336,13.771184495427221,14775.864990234375,15178.556997930566,14373.172982538184,0.0036945688638336804,0.011678546258691976
2021-04-09,14834.849609375,14834.849609375,14918.4501953125,14785.650390625,14882.650390625,504100,14762.687451171874,14774.042675864088,51.521593268414904,-13.302166510226016,-30.869943687095873,17.567777176869857,14762.687451171874,15138.661230945701,14386.713671398047,-0.0026187118170183377,0.011460135589328091
2021-04-12,14310.7998046875,14310.7998046875,14652.5,14248.7001953125,14644.650390625,650200,14719.487451171875,14729.924307180603,40.22339429668652,-48.53959727063375,-34.40387440380345,-14.1357228668303,14719.487451171875,15094.673396674127,14344.301505669624,-0.03532558930400764,0.013707564809934009
2021-04-13,14504.7998046875,14504.7998046875,14528.900390625,14274.900390625,14364.900390625,605100,14693.179931640625,14708.483878371737,45.02919626260065,-60.118329663879194,-39.5467654558186,-20.571564208060593,14693.179931640625,15050.688673184028,14335.671190097222,0.013556195506029933,0.014082713781859461
2021-04-15,14581.4501953125,14581.4501953125,14597.5498046875,14353.2001953125,14522.400390625,568000,14675.77744140625,14696.385432366094,46.84745632140679,-62.39031585187695,-44.11547553503027,-18.274840316846678,14675.77744140625,15019.184467351603,14332.370415460897,0.005284484560774683,0.014112004737115335
2021-04-16,14617.849609375,14617.849609375,14697.7001953125,14559.0,14599.599609375,577200,14661.147412109374,14688.905830176467,47.73160996045838,-60.555704297865304,-47.40352128759728,-13.152183010268025,14661.147412109374,14987.841613005721,14334.453211213027,0.002496282165007191,0.014134488879047346
2021-04-19,14359.4501953125,14359.4501953125,14382.2998046875,14191.400390625,14306.599609375,512300,14643.054931640625,14657.529103046565,42.34640708385108,-79.04129574859326,-53.731076179796474,-25.310219568796782,14643.054931640625,14993.626364531663,14292.483498749587,-0.017676978554819645,0.014395283008861023
2021-04-20,14296.400390625,14296.400390625,14526.9501953125,14207.2998046875,14526.7001953125,467400,14629.982470703126,14623.13589233975,41.12713304579907,-97.65316753550542,-62.51549445093827,-35.13767308456715,14629.982470703126,15010.506658360493,14249.458283045758,-0.004390823034999047,0.014228167733546347
2021-04-22,14406.150390625,14406.150390625,14424.75,14151.400390625,14219.150390625,524600,14613.089990234375,14602.470606462153,44.14204910408065,-102.36727600062841,-70.4858507608763,-31.881425239752105,14613.089990234375,15001.776746406718,14224.403234062032,0.007676757575422188,0.01401545755716128
2021-04-23,14341.349609375,14341.349609375,14461.150390625,14273.2998046875,14326.349609375,498100,14593.337451171876,14577.6019400729,42.74999379201721,-110.06338027101629,-78.4013566629043,-31.66202360811198,14593.337451171876,14994.88971324387,14191.78518909988,-0.004498133053794207,0.014035526026930643
2021-04-26,14485.0,14485.0,14557.5,14421.2998046875,14449.4501953125,452700,14576.849951171875,14568.782707685004,46.75835388486716,-103.37951763788988,-83.39698885790142,-19.982528779988456,14576.849951171875,14967.617869327532,14186.082033016217,0.010016518287169873,0.014189987670446524
2021-04-27,14653.0498046875,14653.0498046875,14667.5498046875,14484.849609375,14493.7998046875,451800,14582.032421875,14576.808145494766,51.074008780328406,-83.55907653842769,-83.42940639400668,-0.12967014442101288,14582.032421875,14973.95425299655,14190.11059075345,0.011601643402658013,0.013872936316530042
2021-04-28,14864.5498046875,14864.5498046875,14890.25,14694.9501953125,14710.5,457000,14609.014892578125,14604.21211303693,55.91709784120396,-50.20620585892357,-76.78476628699006,26.578560428066496,14609.014892578125,15000.716749642886,14217.313035513364,0.014433855260107098,0.01367990968197387
2021-04-29,14894.900390625,14894.900390625,15044.349609375,14814.4501953125,14979.0,517500,14628.394921875,14631.896710902462,56.581301125547654,-21.081759515478552,-65.64416493268776,44.562405417209206,14628.394921875,15036.07729145158,14220.71255229842,0.0020418099664161193,0.013442803155902796
2021-04-30,14631.099609375,14631.099609375,14855.4501953125,14601.7001953125,14747.349609375,613900,14617.694921875,14631.820796471275,49.58773348177534,-19.067150092376323,-56.32876196462547,37.26161187224915,14617.694921875,15013.113982130792,14222.275861619208,-0.017710812045177438,0.013050880797783269
2021-05-03,14634.150390625,14634.150390625,14673.849609375,14416.25,14481.0498046875,448900,14614.867431640625,14632.042662581152,49.665217782531634,-17.028095771229346,-48.468628725946246,31.4405329547169,14614.867431640625,15008.964446232072,14220.770417049178,0.00020851346320172048,0.01284746879512447
2021-05-04,14496.5,14496.5,14723.400390625,14461.5,14687.25,503400,14596.324951171875,14619.133837573423,46.21377999157109,-26.217151657552677,-44.018333312267536,17.80118165471486,14596.324951171875,14975.784938973089,14216.864963370661,-0.00940610742344028,0.012674348151460194
2021-05-05,14617.849609375,14617.849609375,14637.900390625,14506.599609375,14604.150390625,455900,14595.32744140625,14619.011530125954,49.5428004676033,-23.43747273905865,-39.90216119762576,16.46468845856711,14595.32744140625,14974.450814105021,14216.20406870748,0.0083709591539336,0.012379774109629343
2021-05-06,14724.7998046875,14724.7998046875,14743.900390625,14611.5,14668.349609375,467800,14597.392431640625,14629.08660389372,52.342458333858715,-12.460928402044374,-34.41391463850948,21.952986236465108,14597.392431640625,14978.856995579074,14215.927867702176,0.0073164109749706,0.012470544242215198
2021-05-07,14823.150390625,14823.150390625,14863.0498046875,14765.5,14816.849609375,488000,14597.5974609375,14647.5688692967,54.824802159851004,4.12656394136684,-26.70581892253422,30.83238286390106,14597.5974609375,14979.542454878318,14215.652466996684,0.006679247748155426,0.012386198308636964
2021-05-10,14942.349609375,14942.349609375,14966.900390625,14892.5,14928.25,522000,14601.024951171876,14675.643225494632,57.700521216204926,26.584205718210796,-16.04781399438522,42.63201971259602,14601.024951171876,14993.896748926665,14208.153153417086,0.008041422748121585,0.0124905214732035
2021-05-11,14850.75,14850.75,14900.0,14771.400390625,14789.7001953125,647400,14601.819970703125,14692.32006116181,54.81293888164672,36.569178946869215,-5.524415406134333,42.093594353003546,14601.819970703125,14996.640749148915,14206.999192257335,-0.006130201191218876,0.012558275799192387
2021-05-12,14696.5,14696.5,14824.0498046875,14649.7001953125,14823.5498046875,643800,14621.10498046875,14692.71815057497,50.25228909412558,31.670577585313367,1.9145831921552077,29.75599439315816,14621.10498046875,14994.26729752378,14247.94266341372,-0.0103866808073666,0.009784348686122492
2021-05-14,14677.7998046875,14677.7998046875,14749.650390625,14591.900390625,14749.400390625,620700,14629.75498046875,14691.297355728544,49.71226536525884,25.97997031032901,6.7276606157899685,19.25230969453904,14629.75498046875,14999.739178382411,14259.770782555088,-0.0012724250884564858,0.009365685325523909
2021-05-17,14923.150390625,14923.150390625,14938.0,14725.349609375,14756.25,546400,14646.839990234375,14713.378597147253,56.34134168856607,40.797575792917996,13.541643651215576,27.25593214170242,14646.839990234375,15037.314341962376,14256.365638506375,0.01671576048197254,0.009992232465600477
2021-05-18,15108.099609375,15108.099609375,15137.25,15043.7001953125,15067.2001953125,583900,14671.352490234374,14750.971074502277,60.561786855413615,66.6956650508655,24.172447931145562,42.52321711971994,14671.352490234374,15110.044600427707,14232.660380041041,0.012393443335275034,0.010299818357631428
2021-05-19,15030.150390625,15030.150390625,15133.400390625,15008.849609375,15058.599609375,569100,14704.8875,14777.55958079968,58.01623826130533,80.00795496748287,35.33954933841302,44.66840562906985,14704.8875,15145.617528901363,14264.157471098639,-0.005159432408138875,0.009401452026286176
2021-05-20,14906.0498046875,14906.0498046875,15069.7998046875,14884.900390625,15042.599609375,480300,14735.369970703125,14789.796744979472,54.1163014740683,79.62627833201077,44.19689513713257,35.4293831948782,14735.369970703125,15141.875991759463,14328.863949646786,-0.00825677606093067,0.009584799537673862
2021-05-21,15175.2998046875,15175.2998046875,15190.0,14985.849609375,14987.7998046875,572900,14773.82744140625,14826.511322094522,60.34469270696289,99.89845443434024,55.33720699657411,44.56124743776613,14773.82744140625,15193.781941713212,14353.87294109929,0.01806313567497475,0.010164761134825609
2021-05-24,15197.7001953125,15197.7001953125,15256.25,15145.4501953125,15211.349609375,579800,14816.644970703124,14861.862643353377,60.821182231401764,116.4296953115554,67.55570465957038,48.873990651985025,14816.644970703124,15225.979340538885,14407.310600867364,0.001476108604989923,0.010030441861912896
2021-05-25,15208.4501953125,15208.4501953125,15293.849609375,15163.400390625,15291.75,441500,14852.81748046875,14894.870981635198,61.06298000826162,128.91223793260542,79.8270113141774,49.085226618428024,14852.81748046875,15266.369670603885,14439.265290333615,0.0007073438653115716,0.009900505527377649
2021-05-26,15301.4501953125,15301.4501953125,15319.900390625,15194.9501953125,15257.0498046875,384000,14885.2375,14933.592811509227,63.18008744208251,144.6417258786405,92.78995422707003,51.85177165157047,14885.2375,15331.437030488485,14439.037969511513,0.006115021504864648,0.009708796437015985
2021-05-27,15337.849609375,15337.849609375,15384.5498046875,15272.5,15323.9501953125,0,14908.902490234375,14972.093458925014,64.0050196409548,158.2207169766316,105.87610677698234,52.34461019964925,14908.902490234375,15396.488218204424,14421.316762264327,0.002378821196545866,0.009274590212115151
2021-05-28,15435.650390625,15435.650390625,15469.650390625,15394.75,15421.2001953125,468100,14935.939990234376,15016.241738134537,66.1964630557821,174.85821429583666,119.67252828075321,55.18568601508345,14935.939990234376,15474.706354115395,14397.173626353357,0.006376433707514062,0.009335674892690536
2021-05-31,15582.7998046875,15582.7998046875,15606.349609375,15374.0,15437.75,436000,14983.525,15070.199649234819,69.23170075365957,197.63901913728478,135.26582645205954,62.373192685225234,14983.525,15572.007671437625,14395.042328562375,0.009533088035724946,0.008260692765051253
2021-06-01,15574.849609375,15574.849609375,15660.75,15528.2998046875,15629.650390625,409600,15030.5599609375,15118.26155020055,68.87188804649782,212.60072792959,150.73280674756563,61.86792118202436,15030.5599609375,15649.416276713713,14411.703645161288,-0.0005101904286871628,0.008275886321253353
2021-06-02,15576.2001953125,15576.2001953125,15597.4501953125,15459.849609375,15520.349609375,428600,15084.544970703126,15161.874754496926,68.9014573192152,222.0078031786361,164.98780603377975,57.01999714485635,15084.544970703126,15695.95829993056,14473.131641475691,8.67158252806366e-05,0.007774772643202089
2021-06-03,15690.349609375,15690.349609375,15705.099609375,15611.0,15655.5498046875,410200,15138.169970703126,15212.205693056743,71.37631145413944,235.95395153910067,179.18103513484394,56.77291640425673,15138.169970703126,15764.398871862446,14511.941069543805,0.0073284506253876724,0.007744729153490337
2021-06-04,15670.25,15670.25,15733.599609375,15622.349609375,15712.5,414200,15185.44248046875,15255.828960384673,70.31520867184692,242.58809948916132,191.86244800570742,50.7256514834539,15185.44248046875,15822.36533970211,14548.51962123539,-0.001281017305247989,0.007764694132903781
2021-06-07,15751.650390625,15751.650390625,15773.4501953125,15678.099609375,15725.099609375,394000,15231.86748046875,15303.05004897899,72.12270544786911,251.5147354601304,203.79290549659203,47.72182996353837,15231.86748046875,15891.349681855589,14572.385279081913,0.0051945814919991395,0.007736170796256216
2021-06-08,15740.099609375,15740.099609375,15778.7998046875,15680.0,15773.900390625,378200,15271.75498046875,15344.673816635754,71.45779570037,254.7208439364167,213.97849318455698,40.74235075185973,15271.75498046875,15952.525560881133,14590.984400056366,-0.0007333060957773752,0.007688099724023632
2021-06-09,15635.349609375,15635.349609375,15800.4501953125,15566.900390625,15766.2998046875,457900,15310.9849609375,15372.357225468062,65.55542249058344,245.9738252903553,220.37755960571667,25.596265684638638,15310.9849609375,15980.524944659679,14641.44497721532,-0.006654976944212576,0.007720405676866115
2021-06-10,15737.75,15737.75,15751.25,15648.5,15692.099609375,298300,15363.0474609375,15407.156537328246,68.31103046915351,244.48631961705541,225.19931160798444,19.287008009070973,15363.0474609375,15994.1964928208,14731.8984290542,0.0065492869160790335,0.00712629309799997
2021-06-11,15799.349609375,15799.349609375,15835.5498046875,15749.7998046875,15796.4501953125,363000,15419.124951171874,15444.508258475556,69.87245618027646,245.44865501270942,229.24918028892947,16.199474723779957,15419.124951171874,15993.519766321084,14844.730136022665,0.003914130633349666,0.007039139249394115
2021-06-14,15811.849609375,15811.849609375,15823.0498046875,15606.5,15791.400390625,392900,15463.559912109375,15479.493149037407,70.19340977535332,244.4026368182749,232.27987159479858,12.122765223476335,15463.559912109375,16014.631521926507,14912.488302292242,0.0007911718082738162,0.0063585358800742385
2021-06-15,15869.25,15869.25,15901.599609375,15842.400390625,15866.9501953125,323300,15501.617431640625,15516.612849129082,71.68511443686025,245.37684019935114,234.8992653157091,10.477574883642035,15501.617431640625,16054.367740635109,14948.867122646141,0.003630213545097627,0.005960528369454636
2021-06-16,15767.5498046875,15767.5498046875,15880.849609375,15742.599609375,15847.5,340200,15538.48740234375,15540.511606801312,65.43651961381478,235.23095159607146,234.9656025717816,0.2653490242898613,15538.48740234375,16057.893887082786,15019.080917604713,-0.006408632752808119,0.006050630739879246
2021-06-17,15691.400390625,15691.400390625,15769.349609375,15616.75,15648.2998046875,357600,15577.754931640626,15554.881967165473,61.13915432618258,218.52660183528496,231.67780242448228,-13.151200589197316,15577.754931640626,16011.686210038273,15143.823653242978,-0.0048295020472909345,0.005774724170626868
2021-06-18,15683.349609375,15683.349609375,15761.5,15450.900390625,15756.5,640800,15603.157421875,15567.116980709237,60.685398275245326,202.30658911004866,225.80355976159558,-23.496970651546917,15603.157421875,15997.557256665003,15208.757587084996,-0.000513069646403852,0.0045097721725084645
2021-06-21,15746.5,15746.5,15765.150390625,15505.650390625,15525.849609375,351500,15630.597412109375,15584.201077784548,63.004775395672986,192.33075173574616,219.1089981564257,-26.77824642067955,15630.597412109375,15982.406627242357,15278.788196976393,0.004026588209654625,0.004540328722025822
2021-06-22,15772.75,15772.75,15895.75,15752.099609375,15840.5,322200,15658.81240234375,15602.158117995543,63.956651808842444,184.4171383885223,212.17062620284503,-27.75348781432274,15658.81240234375,15957.116271369467,15360.508533318034,0.0016670371193598932,0.004533405392173333
2021-06-23,15686.9501953125,15686.9501953125,15862.9501953125,15673.9501953125,15862.7998046875,287500,15678.08740234375,15610.233553930491,58.645247120135416,169.27096529652408,203.59069402158084,-34.31972872505676,15678.08740234375,15927.318005303123,15428.856799384377,-0.005439749231269109,0.0046924689846118
2021-06-24,15790.4501953125,15790.4501953125,15821.400390625,15702.7001953125,15737.2998046875,316700,15700.717431640625,15627.397043585921,62.672352773204224,163.73170187349024,195.61889559196274,-31.887193718472503,15700.717431640625,15899.312871778313,15502.121991502938,0.006597840798329813,0.004838205641404044
2021-06-25,15860.349609375,15860.349609375,15870.7998046875,15772.2998046875,15839.349609375,314600,15721.952392578125,15649.583002232499,65.14121952927394,163.10195641742575,189.11550775705535,-26.0135513396296,15721.952392578125,15891.306559242252,15552.598225913998,0.0044266891189239654,0.004752952997088883
2021-06-28,15814.7001953125,15814.7001953125,15915.650390625,15792.150390625,15915.349609375,255100,15733.547412109376,15665.308449192498,62.24572390843005,157.10830564865864,182.71406733537603,-25.605761686717386,15733.547412109376,15894.764031270863,15572.330792947889,-0.0028782098242977616,0.004430155944209601
2021-06-29,15748.4501953125,15748.4501953125,15835.900390625,15724.0498046875,15807.5,360300,15742.22744140625,15673.226710727737,58.2023586878347,145.33711709023737,175.23867728634832,-29.90156019611095,15742.22744140625,15886.091428318812,15598.363454493689,-0.0041891404314852165,0.004559642308121747
2021-06-30,15721.5,15721.5,15839.099609375,15708.75,15776.900390625,262400,15749.492431640625,15677.824166848904,56.591904134826244,132.30853933902108,166.6526496968829,-34.34411035786181,15749.492431640625,15872.206092144705,15626.778771136545,-0.0017112919035373597,0.004587195280947501
2021-07-01,15680.0,15680.0,15755.5498046875,15667.0498046875,15755.0498046875,224900,15748.974951171875,15678.03138905377,54.1090639128994,117.2826332451732,156.77864640654096,-39.496013161367756,15748.974951171875,15872.764434796796,15625.185467546953,-0.002639697229908089,0.004338052803139766
2021-07-02,15722.2001953125,15722.2001953125,15738.349609375,15635.9501953125,15705.849609375,254800,15751.5724609375,15682.237942030793,56.21280661501349,107.5400428177145,146.9309256887757,-39.390882871061194,15751.5724609375,15870.739159100442,15632.405762774557,0.002691338986766656,0.0043683054134058584
2021-07-05,15834.349609375,15834.349609375,15845.9501953125,15762.0498046875,15793.400390625,207000,15755.707421875,15696.724767492147,61.29136856014573,107.6278236009839,139.07030527121734,-31.442481670233434,15755.707421875,15880.217342721979,15631.197501028022,0.007133188273225066,0.004504931295045058
2021-07-06,15818.25,15818.25,15914.2001953125,15801.0,15813.75,391400,15759.61494140625,15708.298599159561,60.211731523056855,105.18577049128362,132.2933983152306,-27.107627823946984,15759.61494140625,15886.796856815907,15632.433025996592,-0.0010167521731027085,0.004508703000601978
2021-07-07,15879.650390625,15879.650390625,15893.5498046875,15779.7001953125,15819.599609375,329300,15771.82998046875,15724.617817394364,62.896079049165415,106.97181963762887,127.22908257971027,-20.257262942081397,15771.82998046875,15895.81279441866,15647.84716651884,0.0038816171589777237,0.004267652353982502
2021-07-08,15727.900390625,15727.900390625,15885.75,15682.900390625,15855.400390625,307900,15771.3375,15724.93044341633,53.321338909352626,95.04668071083324,120.79260220593487,-25.745921495101626,15771.3375,15895.93461379445,15646.740386205549,-0.0095562557277451,0.004626935610695894
2021-07-09,15689.7998046875,15689.7998046875,15730.849609375,15632.75,15688.25,243200,15765.860009765625,15721.584668299298,51.213322376046996,81.58110710980145,112.9503031867082,-31.369196076906746,15765.860009765625,15894.61237932007,15637.107640211181,-0.0024224839292732447,0.00455974833487997
2021-07-12,15692.599609375,15692.599609375,15789.2001953125,15644.75,15766.7998046875,216300,15759.897509765626,15718.824186496984,51.36548162332542,70.32480329933605,104.42520320923377,-34.10039990989772,15759.897509765626,15890.608548471302,15629.18647105995,0.00017844744498685117,0.0045538171683797545
2021-07-13,15812.349609375,15812.349609375,15820.7998046875,15744.599609375,15794.0,246700,15757.052490234375,15727.731369628224,57.47459315480153,70.25704614527604,97.59157179644222,-27.33452565116619,15757.052490234375,15880.38800913132,15633.71697133743,0.007630985495128417,0.004818878688397448
2021-07-14,15853.9501953125,15853.9501953125,15877.349609375,15764.2001953125,15808.7001953125,0,15761.372509765624,15739.752210169583,59.38333126303017,72.72187521736305,92.6176324806264,-19.89575726326335,15761.372509765624,15891.728922244309,15631.01609728694,0.0026308921169333477,0.004622729227109289
2021-07-15,15924.2001953125,15924.2001953125,15952.349609375,15855.0,15872.150390625,284900,15773.0125,15757.3186849451,62.44851522790105,79.42825839102261,89.97975766270565,-10.551499271683042,15773.0125,15917.145037368882,15628.87996263112,0.004431072328003882,0.004546808907060509
2021-07-16,15923.400390625,15923.400390625,15962.25,15882.599609375,15958.349609375,276300,15785.0150390625,15773.135990247947,62.39078609936988,83.71357978117157,88.72652208639884,-5.01294230522727,15785.0150390625,15937.045829663897,15632.984248461104,-5.0225736783704455e-05,0.004541235297985017
